tanggal,nama_pasar,komoditas,harga
2021-01-30,"Pasar Cengkareng","Daging Sapi Murni (Semur)",110000
2021-01-31,"Pasar Cengkareng","Daging Sapi Murni (Semur)",
2021-01-01,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-02,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-03,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-04,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-05,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-06,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-07,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-08,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-09,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-10,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-11,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-12,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-13,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-14,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-15,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-16,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-17,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-18,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-19,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-20,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-21,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-22,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-23,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-24,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-25,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-26,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-27,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-28,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-29,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-30,"Pasar Cengkareng","Ayam Broiler/Ras",28000
2021-01-31,"Pasar Cengkareng","Ayam Broiler/Ras",
2021-01-01,"Pasar Cengkareng","Telur Ayam Ras",28000
2021-01-02,"Pasar Cengkareng","Telur Ayam Ras",28000
2021-01-03,"Pasar Cengkareng","Telur Ayam Ras",28000
2021-01-04,"Pasar Cengkareng","Telur Ayam Ras",28000
2021-01-05,"Pasar Cengkareng","Telur Ayam Ras",28000
2021-01-06,"Pasar Cengkareng","Telur Ayam Ras",28000
2021-01-07,"Pasar Cengkareng","Telur Ayam Ras",26000
2021-01-08,"Pasar Cengkareng","Telur Ayam Ras",26000
2021-01-09,"Pasar Cengkareng","Telur Ayam Ras",26000
2021-01-10,"Pasar Cengkareng","Telur Ayam Ras",26000
2021-01-11,"Pasar Cengkareng","Telur Ayam Ras",25000
2021-01-12,"Pasar Cengkareng","Telur Ayam Ras",25000
2021-01-13,"Pasar Cengkareng","Telur Ayam Ras",25000
2021-01-14,"Pasar Cengkareng","Telur Ayam Ras",25000
2021-01-15,"Pasar Cengkareng","Telur Ayam Ras",25000
2021-01-16,"Pasar Cengkareng","Telur Ayam Ras",25000
2021-01-17,"Pasar Cengkareng","Telur Ayam Ras",25000
2021-01-18,"Pasar Cengkareng","Telur Ayam Ras",24000
2021-01-19,"Pasar Cengkareng","Telur Ayam Ras",24000
2021-01-20,"Pasar Cengkareng","Telur Ayam Ras",24000
2021-01-21,"Pasar Cengkareng","Telur Ayam Ras",24000
2021-01-22,"Pasar Cengkareng","Telur Ayam Ras",24000
2021-01-23,"Pasar Cengkareng","Telur Ayam Ras",24000
2021-01-24,"Pasar Cengkareng","Telur Ayam Ras",24000
2021-01-25,"Pasar Cengkareng","Telur Ayam Ras",23000
2021-01-26,"Pasar Cengkareng","Telur Ayam Ras",23000
2021-01-27,"Pasar Cengkareng","Telur Ayam Ras",23000
2021-01-28,"Pasar Cengkareng","Telur Ayam Ras",23000
2021-01-29,"Pasar Cengkareng","Telur Ayam Ras",22000
2021-01-30,"Pasar Cengkareng","Telur Ayam Ras",22000
2021-01-31,"Pasar Cengkareng","Telur Ayam Ras",
2021-01-01,"Pasar Cengkareng","Gula Pasir",13000
2021-01-02,"Pasar Cengkareng","Gula Pasir",13000
2021-01-03,"Pasar Cengkareng","Gula Pasir",13000
2021-01-04,"Pasar Cengkareng","Gula Pasir",13000
2021-01-05,"Pasar Cengkareng","Gula Pasir",13000
2021-01-06,"Pasar Cengkareng","Gula Pasir",13000
2021-01-07,"Pasar Cengkareng","Gula Pasir",13000
2021-01-08,"Pasar Cengkareng","Gula Pasir",13000
2021-01-09,"Pasar Cengkareng","Gula Pasir",13000
2021-01-10,"Pasar Cengkareng","Gula Pasir",13000
2021-01-11,"Pasar Cengkareng","Gula Pasir",13000
2021-01-12,"Pasar Cengkareng","Gula Pasir",13000
2021-01-13,"Pasar Cengkareng","Gula Pasir",13000
2021-01-14,"Pasar Cengkareng","Gula Pasir",13000
2021-01-15,"Pasar Cengkareng","Gula Pasir",13000
2021-01-16,"Pasar Cengkareng","Gula Pasir",13000
2021-01-17,"Pasar Cengkareng","Gula Pasir",13000
2021-01-18,"Pasar Cengkareng","Gula Pasir",13000
2021-01-19,"Pasar Cengkareng","Gula Pasir",13000
2021-01-20,"Pasar Cengkareng","Gula Pasir",13000
2021-01-21,"Pasar Cengkareng","Gula Pasir",13000
2021-01-22,"Pasar Cengkareng","Gula Pasir",13000
2021-01-23,"Pasar Cengkareng","Gula Pasir",13000
2021-01-24,"Pasar Cengkareng","Gula Pasir",13000
2021-01-25,"Pasar Cengkareng","Gula Pasir",13000
2021-01-26,"Pasar Cengkareng","Gula Pasir",13000
2021-01-27,"Pasar Cengkareng","Gula Pasir",13000
2021-01-28,"Pasar Cengkareng","Gula Pasir",13000
2021-01-29,"Pasar Cengkareng","Gula Pasir",13000
2021-01-30,"Pasar Cengkareng","Gula Pasir",13000
2021-01-31,"Pasar Cengkareng","Gula Pasir",
2021-01-01,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-02,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-03,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-04,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-05,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-06,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-07,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-08,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-09,"Pasar Cengkareng","Tepung Terigu",9000
2021-01-10,"Pasar Cengkareng","Tepung Terigu",9000
2021-01-11,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-12,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-13,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-14,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-15,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-16,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-17,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-18,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-19,"Pasar Cengkareng","Tepung Terigu",9000
2021-01-20,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-21,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-22,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-23,"Pasar Cengkareng","Tepung Terigu",9000
2021-01-24,"Pasar Cengkareng","Tepung Terigu",9000
2021-01-25,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-26,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-27,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-28,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-29,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-30,"Pasar Cengkareng","Tepung Terigu",8000
2021-01-31,"Pasar Cengkareng","Tepung Terigu",
2021-01-01,"Pasar Cengkareng","Garam Dapur",5000
2021-01-02,"Pasar Cengkareng","Garam Dapur",5000
2021-01-03,"Pasar Cengkareng","Garam Dapur",5000
2021-01-04,"Pasar Cengkareng","Garam Dapur",5000
2021-01-05,"Pasar Cengkareng","Garam Dapur",5000
2021-01-06,"Pasar Cengkareng","Garam Dapur",5000
2021-01-07,"Pasar Cengkareng","Garam Dapur",5000
2021-01-08,"Pasar Cengkareng","Garam Dapur",5000
2021-01-09,"Pasar Cengkareng","Garam Dapur",5000
2021-01-10,"Pasar Cengkareng","Garam Dapur",5000
2021-01-11,"Pasar Cengkareng","Garam Dapur",5000
2021-01-12,"Pasar Cengkareng","Garam Dapur",5000
2021-01-13,"Pasar Cengkareng","Garam Dapur",5000
2021-01-14,"Pasar Cengkareng","Garam Dapur",5000
2021-01-15,"Pasar Cengkareng","Garam Dapur",5000
2021-01-16,"Pasar Cengkareng","Garam Dapur",5000
2021-01-17,"Pasar Cengkareng","Garam Dapur",5000
2021-01-18,"Pasar Cengkareng","Garam Dapur",5000
2021-01-19,"Pasar Cengkareng","Garam Dapur",5000
2021-01-20,"Pasar Cengkareng","Garam Dapur",5000
2021-01-21,"Pasar Cengkareng","Garam Dapur",5000
2021-01-22,"Pasar Cengkareng","Garam Dapur",5000
2021-01-23,"Pasar Cengkareng","Garam Dapur",5000
2021-01-24,"Pasar Cengkareng","Garam Dapur",5000
2021-01-25,"Pasar Cengkareng","Garam Dapur",5000
2021-01-26,"Pasar Cengkareng","Garam Dapur",5000
2021-01-27,"Pasar Cengkareng","Garam Dapur",5000
2021-01-28,"Pasar Cengkareng","Garam Dapur",5000
2021-01-29,"Pasar Cengkareng","Garam Dapur",5000
2021-01-30,"Pasar Cengkareng","Garam Dapur",5000
2021-01-31,"Pasar Cengkareng","Garam Dapur",
2021-01-01,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-02,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-03,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-04,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-05,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-06,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-07,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-08,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-09,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-10,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-11,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-12,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-13,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-14,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-15,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-16,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-17,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-18,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-19,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-20,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-21,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-22,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-23,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-24,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-25,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-26,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-27,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-28,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-29,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-30,"Pasar Cengkareng","Kentang (sedang)",15000
2021-01-31,"Pasar Cengkareng","Kentang (sedang)",
2021-01-01,"Pasar Cengkareng","Tomat Buah",15000
2021-01-02,"Pasar Cengkareng","Tomat Buah",15000
2021-01-03,"Pasar Cengkareng","Tomat Buah",15000
2021-01-04,"Pasar Cengkareng","Tomat Buah",15000
2021-01-05,"Pasar Cengkareng","Tomat Buah",15000
2021-01-06,"Pasar Cengkareng","Tomat Buah",15000
2021-01-07,"Pasar Cengkareng","Tomat Buah",15000
2021-01-08,"Pasar Cengkareng","Tomat Buah",15000
2021-01-09,"Pasar Cengkareng","Tomat Buah",15000
2021-01-10,"Pasar Cengkareng","Tomat Buah",15000
2021-01-11,"Pasar Cengkareng","Tomat Buah",15000
2021-01-12,"Pasar Cengkareng","Tomat Buah",15000
2021-01-13,"Pasar Cengkareng","Tomat Buah",15000
2021-01-14,"Pasar Cengkareng","Tomat Buah",15000
2021-01-15,"Pasar Cengkareng","Tomat Buah",15000
2021-01-16,"Pasar Cengkareng","Tomat Buah",15000
2021-01-17,"Pasar Cengkareng","Tomat Buah",15000
2021-01-18,"Pasar Cengkareng","Tomat Buah",15000
2021-01-19,"Pasar Cengkareng","Tomat Buah",15000
2021-01-20,"Pasar Cengkareng","Tomat Buah",15000
2021-01-21,"Pasar Cengkareng","Tomat Buah",15000
2021-01-22,"Pasar Cengkareng","Tomat Buah",15000
2021-01-23,"Pasar Cengkareng","Tomat Buah",15000
2021-01-24,"Pasar Cengkareng","Tomat Buah",15000
2021-01-25,"Pasar Cengkareng","Tomat Buah",15000
2021-01-26,"Pasar Cengkareng","Tomat Buah",15000
2021-01-27,"Pasar Cengkareng","Tomat Buah",15000
2021-01-28,"Pasar Cengkareng","Tomat Buah",15000
2021-01-29,"Pasar Cengkareng","Tomat Buah",15000
2021-01-30,"Pasar Cengkareng","Tomat Buah",15000
2021-01-31,"Pasar Cengkareng","Tomat Buah",
2021-01-01,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-02,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-03,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-04,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-05,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-06,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-07,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-08,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-09,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-10,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-11,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-12,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-13,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-14,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-15,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-16,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-17,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-18,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-19,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-20,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-21,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-22,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-23,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-24,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-25,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-26,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-27,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-28,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-29,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-30,"Pasar Cengkareng","Kelapa Kupas",7000
2021-01-31,"Pasar Cengkareng","Kelapa Kupas",
2021-01-01,"Pasar Cengkareng",Semangka,
2021-01-02,"Pasar Cengkareng",Semangka,
2021-01-03,"Pasar Cengkareng",Semangka,
2021-01-04,"Pasar Cengkareng",Semangka,
2021-01-05,"Pasar Cengkareng",Semangka,
2021-01-06,"Pasar Cengkareng",Semangka,
2021-01-07,"Pasar Cengkareng",Semangka,
2021-01-08,"Pasar Cengkareng",Semangka,
2021-01-09,"Pasar Cengkareng",Semangka,
2021-01-10,"Pasar Cengkareng",Semangka,
2021-01-11,"Pasar Cengkareng",Semangka,
2021-01-12,"Pasar Cengkareng",Semangka,
2021-01-13,"Pasar Cengkareng",Semangka,
2021-01-14,"Pasar Cengkareng",Semangka,
2021-01-15,"Pasar Cengkareng",Semangka,
2021-01-16,"Pasar Cengkareng",Semangka,
2021-01-17,"Pasar Cengkareng",Semangka,
2021-01-18,"Pasar Cengkareng",Semangka,
2021-01-19,"Pasar Cengkareng",Semangka,
2021-01-20,"Pasar Cengkareng",Semangka,
2021-01-21,"Pasar Cengkareng",Semangka,
2021-01-22,"Pasar Cengkareng",Semangka,
2021-01-23,"Pasar Cengkareng",Semangka,
2021-01-24,"Pasar Cengkareng",Semangka,
2021-01-25,"Pasar Cengkareng",Semangka,
2021-01-26,"Pasar Cengkareng",Semangka,
2021-01-27,"Pasar Cengkareng",Semangka,
2021-01-28,"Pasar Cengkareng",Semangka,
2021-01-29,"Pasar Cengkareng",Semangka,
2021-01-30,"Pasar Cengkareng",Semangka,
2021-01-31,"Pasar Cengkareng",Semangka,
2021-01-01,"Pasar Cengkareng","Jeruk Medan",
2021-01-02,"Pasar Cengkareng","Jeruk Medan",
2021-01-03,"Pasar Cengkareng","Jeruk Medan",
2021-01-04,"Pasar Cengkareng","Jeruk Medan",
2021-01-05,"Pasar Cengkareng","Jeruk Medan",
2021-01-06,"Pasar Cengkareng","Jeruk Medan",
2021-01-07,"Pasar Cengkareng","Jeruk Medan",
2021-01-08,"Pasar Cengkareng","Jeruk Medan",
2021-01-09,"Pasar Cengkareng","Jeruk Medan",
2021-01-10,"Pasar Cengkareng","Jeruk Medan",
2021-01-11,"Pasar Cengkareng","Jeruk Medan",
2021-01-12,"Pasar Cengkareng","Jeruk Medan",
2021-01-13,"Pasar Cengkareng","Jeruk Medan",
2021-01-14,"Pasar Cengkareng","Jeruk Medan",
2021-01-15,"Pasar Cengkareng","Jeruk Medan",
2021-01-16,"Pasar Cengkareng","Jeruk Medan",
2021-01-17,"Pasar Cengkareng","Jeruk Medan",
2021-01-18,"Pasar Cengkareng","Jeruk Medan",
2021-01-19,"Pasar Cengkareng","Jeruk Medan",
2021-01-20,"Pasar Cengkareng","Jeruk Medan",
2021-01-21,"Pasar Cengkareng","Jeruk Medan",
2021-01-22,"Pasar Cengkareng","Jeruk Medan",
2021-01-23,"Pasar Cengkareng","Jeruk Medan",
2021-01-24,"Pasar Cengkareng","Jeruk Medan",
2021-01-25,"Pasar Cengkareng","Jeruk Medan",
2021-01-26,"Pasar Cengkareng","Jeruk Medan",
2021-01-27,"Pasar Cengkareng","Jeruk Medan",
2021-01-28,"Pasar Cengkareng","Jeruk Medan",
2021-01-29,"Pasar Cengkareng","Jeruk Medan",
2021-01-30,"Pasar Cengkareng","Jeruk Medan",
2021-01-31,"Pasar Cengkareng","Jeruk Medan",
2021-01-01,"Pasar Cengkareng","Daging Kambing",120000
2021-01-02,"Pasar Cengkareng","Daging Kambing",120000
2021-01-03,"Pasar Cengkareng","Daging Kambing",120000
2021-01-04,"Pasar Cengkareng","Daging Kambing",120000
2021-01-05,"Pasar Cengkareng","Daging Kambing",120000
2021-01-06,"Pasar Cengkareng","Daging Kambing",120000
2021-01-07,"Pasar Cengkareng","Daging Kambing",120000
2021-01-08,"Pasar Cengkareng","Daging Kambing",120000
2021-01-09,"Pasar Cengkareng","Daging Kambing",120000
2021-01-10,"Pasar Cengkareng","Daging Kambing",120000
2021-01-11,"Pasar Cengkareng","Daging Kambing",120000
2021-01-12,"Pasar Cengkareng","Daging Kambing",120000
2021-01-13,"Pasar Cengkareng","Daging Kambing",120000
2021-01-14,"Pasar Cengkareng","Daging Kambing",120000
2021-01-15,"Pasar Cengkareng","Daging Kambing",120000
2021-01-16,"Pasar Cengkareng","Daging Kambing",120000
2021-01-17,"Pasar Cengkareng","Daging Kambing",120000
2021-01-18,"Pasar Cengkareng","Daging Kambing",120000
2021-01-19,"Pasar Cengkareng","Daging Kambing",120000
2021-01-20,"Pasar Cengkareng","Daging Kambing",120000
2021-01-21,"Pasar Cengkareng","Daging Kambing",120000
2021-01-22,"Pasar Cengkareng","Daging Kambing",120000
2021-01-23,"Pasar Cengkareng","Daging Kambing",110000
2021-01-24,"Pasar Cengkareng","Daging Kambing",110000
2021-01-25,"Pasar Cengkareng","Daging Kambing",120000
2021-01-26,"Pasar Cengkareng","Daging Kambing",120000
2021-01-27,"Pasar Cengkareng","Daging Kambing",120000
2021-01-28,"Pasar Cengkareng","Daging Kambing",120000
2021-01-29,"Pasar Cengkareng","Daging Kambing",120000
2021-01-30,"Pasar Cengkareng","Daging Kambing",120000
2021-01-31,"Pasar Cengkareng","Daging Kambing",
2021-01-01,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-02,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-03,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-04,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-05,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-06,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-07,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-08,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-09,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-10,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-11,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-12,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-13,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-14,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-15,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-16,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-17,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-18,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-19,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-20,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-21,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-22,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-23,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-24,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-25,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-26,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-27,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-28,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-29,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-30,"Pasar Cengkareng","Daging Babi Berlemak",75000
2021-01-31,"Pasar Cengkareng","Daging Babi Berlemak",
2021-01-01,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-02,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-03,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-04,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-05,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-06,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-07,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-08,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-09,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-10,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-11,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-12,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-13,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-14,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-15,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-16,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-17,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-18,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-19,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-20,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-21,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-22,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-23,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-24,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-25,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-26,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-27,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-28,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-29,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-30,"Pasar Cengkareng","Ikan Bandeng (sedang)",30000
2021-01-31,"Pasar Cengkareng","Ikan Bandeng (sedang)",
2021-01-01,"Pasar Cengkareng","Ikan Mas",35000
2021-01-02,"Pasar Cengkareng","Ikan Mas",35000
2021-01-03,"Pasar Cengkareng","Ikan Mas",35000
2021-01-04,"Pasar Cengkareng","Ikan Mas",35000
2021-01-05,"Pasar Cengkareng","Ikan Mas",35000
2021-01-06,"Pasar Cengkareng","Ikan Mas",35000
2021-01-07,"Pasar Cengkareng","Ikan Mas",35000
2021-01-08,"Pasar Cengkareng","Ikan Mas",35000
2021-01-09,"Pasar Cengkareng","Ikan Mas",35000
2021-01-10,"Pasar Cengkareng","Ikan Mas",35000
2021-01-11,"Pasar Cengkareng","Ikan Mas",35000
2021-01-12,"Pasar Cengkareng","Ikan Mas",35000
2021-01-13,"Pasar Cengkareng","Ikan Mas",35000
2021-01-14,"Pasar Cengkareng","Ikan Mas",35000
2021-01-15,"Pasar Cengkareng","Ikan Mas",35000
2021-01-16,"Pasar Cengkareng","Ikan Mas",35000
2021-01-17,"Pasar Cengkareng","Ikan Mas",35000
2021-01-18,"Pasar Cengkareng","Ikan Mas",35000
2021-01-19,"Pasar Cengkareng","Ikan Mas",35000
2021-01-20,"Pasar Cengkareng","Ikan Mas",35000
2021-01-21,"Pasar Cengkareng","Ikan Mas",35000
2021-01-22,"Pasar Cengkareng","Ikan Mas",35000
2021-01-23,"Pasar Cengkareng","Ikan Mas",35000
2021-01-24,"Pasar Cengkareng","Ikan Mas",35000
